avg_species_195125	0.07142857
avg_species_211654	0.14285714
avg_species_8867513	0.21428571
avg_species_8867508	0.28571429
avg_species_68819	0.35714286
avg_species_211729	0.42857143
avg_species_113595	0.5
avg_species_3095873	0.57142857
avg_species_211701	0.64285714
avg_species_9840234	0.71428571
avg_species_8867513	0.78571429
avg_species_8867509	0.85714286
avg_species_113521	0.92857143
